x,y,LAST_UPDATED,NORMAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,DAYS_WITH_VALID_MIN_TEMP,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,ENG_PROVINCE_NAME,DAYS_WITH_VALID_MAX_TEMP,PROVINCE_CODE,SNOW_ON_GROUND_LAST_DAY,MIN_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,LATITUDE,STATION_NAME,DAYS_WITH_VALID_MEAN_TEMP,BRIGHT_SUNSHINE,LOCAL_MONTH,MAX_TEMPERATURE,NORMAL_SUNSHINE,LOCAL_YEAR,DAYS_WITH_VALID_PRECIP,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,ID,LONGITUDE,HEATING_DEGREE_DAYS,LOCAL_DATE,TOTAL_SNOWFALL,NORMAL_MEAN_TEMPERATURE,DAYS_WITH_PRECIP_GE_1MM,NORMAL_PRECIPITATION
-119.28952777777778,52.12902777777778,2022-05-27 11:10:40,,31,31,14.374193548387098,1160899,BRITISH COLUMBIA,31,BC,0,1,3.1,88,52.129,BLUE RIVER A,31,205.8,8,29.9,216.22,1987,31,31,COLOMBIE-BRITANNIQUE,1237.1987.8,-119.290,115.5,1987-08,0,15.96,12,82.4
-119.28952777777778,52.12902777777778,2022-05-27 11:10:53,0.04,30,30,12.463333333333333,1160899,BRITISH COLUMBIA,30,BC,0,-0.8,0,33.5,52.129,BLUE RIVER A,30,191.3,9,28.7,161.28,1987,30,30,COLOMBIE-BRITANNIQUE,1237.1987.9,-119.290,166.1,1987-09,0,11.04,6,71.32
-119.28952777777778,52.12902777777778,2022-05-27 10:46:19,9.95,31,31,5.254838709677419,1160899,BRITISH COLUMBIA,31,BC,0,-8.1,0,49,52.129,BLUE RIVER A,31,124.9,10,23.1,82.01,1987,31,31,COLOMBIE-BRITANNIQUE,1237.1987.10,-119.290,395.1,1987-10,0,4.52,8,102.51
-119.28952777777778,52.12902777777778,2022-05-27 11:07:27,82.38,30,30,1.3133333333333332,1160899,BRITISH COLUMBIA,30,BC,7,-9.8,0,109.6,52.129,BLUE RIVER A,30,19.3,11,8.7,33.54,1987,30,30,COLOMBIE-BRITANNIQUE,1237.1987.11,-119.290,500.6,1987-11,48.4,-1.85,18,115.2
-119.28952777777778,52.12902777777778,2022-05-27 10:41:06,103.38,31,31,-5.903225806451613,1160899,BRITISH COLUMBIA,31,BC,29,-22,0,78.8,52.129,BLUE RIVER A,31,36.2,12,6.1,29.47,1987,31,31,COLOMBIE-BRITANNIQUE,1237.1987.12,-119.290,741,1987-12,80.7,-7.14,10,88.41
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,113.47,31,31,-10.40967741935484,1160899,BRITISH COLUMBIA,31,BC,58,-30.4,0,62.7,52.129,BLUE RIVER A,31,62.8,1,2.5,39.3,1988,31,31,COLOMBIE-BRITANNIQUE,1237.1988.1,-119.290,880.7,1988-01,72.1,-7.25,13,105.43
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,49.53,29,29,-4.796551724137931,1160899,BRITISH COLUMBIA,29,BC,62,-31.6,0,87.7,52.129,BLUE RIVER A,29,53.6,2,9.5,62.98,1988,29,29,COLOMBIE-BRITANNIQUE,1237.1988.2,-119.290,661.1,1988-02,72.9,-4.35,14,53.84
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,38.27,31,31,1.332258064516129,1160899,BRITISH COLUMBIA,31,BC,35,-11.6,0,78.8,52.129,BLUE RIVER A,31,88.4,3,12.1,102.41,1988,31,31,COLOMBIE-BRITANNIQUE,1237.1988.3,-119.290,516.7,1988-03,39,0.45,16,64.69
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,7.03,30,30,5.993333333333333,1160899,BRITISH COLUMBIA,30,BC,0,-8.4,0,78.9,52.129,BLUE RIVER A,30,160,4,23.5,153.22,1988,30,30,COLOMBIE-BRITANNIQUE,1237.1988.4,-119.290,360.2,1988-04,5.6,5.15,13,58.7
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,0.35,31,31,10.209677419354838,1160899,BRITISH COLUMBIA,31,BC,0,-1.7,0,77.4,52.129,BLUE RIVER A,31,163.2,5,26.8,195.5,1988,31,31,COLOMBIE-BRITANNIQUE,1237.1988.5,-119.290,241.5,1988-05,0,10.23,9,75.83
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,30,29,14.331034482758621,1160899,BRITISH COLUMBIA,30,BC,0,0.6,2.9,101.4,52.129,BLUE RIVER A,29,166.9,6,30.5,191.28,1988,30,30,COLOMBIE-BRITANNIQUE,1237.1988.6,-119.290,109.3,1988-06,0,14.03,16,98.79
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,31,31,15.941935483870967,1160899,BRITISH COLUMBIA,31,BC,0,2.2,11.3,77.3,52.129,BLUE RIVER A,31,205.1,7,32.8,216.57,1988,31,31,COLOMBIE-BRITANNIQUE,1237.1988.7,-119.290,75.1,1988-07,0,16.42,11,107.31
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,31,31,15.251612903225807,1160899,BRITISH COLUMBIA,31,BC,0,2.9,3.7,95.9,52.129,BLUE RIVER A,31,200.7,8,30.9,216.22,1988,31,31,COLOMBIE-BRITANNIQUE,1237.1988.8,-119.290,88.9,1988-08,0,15.96,13,82.4
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,0.04,30,30,10.243333333333334,1160899,BRITISH COLUMBIA,30,BC,0,-4.5,3,73.4,52.129,BLUE RIVER A,30,148.4,9,32.1,161.28,1988,30,30,COLOMBIE-BRITANNIQUE,1237.1988.9,-119.290,235.7,1988-09,0,11.04,13,71.32
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,9.95,31,31,6.464516129032258,1160899,BRITISH COLUMBIA,31,BC,0,-8.5,0,57.4,52.129,BLUE RIVER A,31,95.5,10,20.1,82.01,1988,31,31,COLOMBIE-BRITANNIQUE,1237.1988.10,-119.290,357.6,1988-10,1,4.52,10,102.51
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,82.38,30,30,-0.7666666666666667,1160899,BRITISH COLUMBIA,30,BC,35,-10.7,0,137.4,52.129,BLUE RIVER A,30,8.9,11,7.2,33.54,1988,30,30,COLOMBIE-BRITANNIQUE,1237.1988.11,-119.290,563,1988-11,121,-1.85,18,115.2
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,103.38,31,31,-6.3,1160899,BRITISH COLUMBIA,31,BC,91,-20.6,0,100.6,52.129,BLUE RIVER A,31,27.2,12,3.2,29.47,1988,31,31,COLOMBIE-BRITANNIQUE,1237.1988.12,-119.290,753.3,1988-12,127.9,-7.14,15,88.41
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,113.47,31,31,-7.832258064516129,1160899,BRITISH COLUMBIA,31,BC,80,-26.2,0,108.4,52.129,BLUE RIVER A,31,24.7,1,8.6,39.3,1989,31,31,COLOMBIE-BRITANNIQUE,1237.1989.1,-119.290,800.8,1989-01,140.1,-7.25,16,105.43
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,49.53,28,28,-11.778571428571428,1160899,BRITISH COLUMBIA,28,BC,79,-33,0,19.7,52.129,BLUE RIVER A,28,103.7,2,7,62.98,1989,28,27.25,COLOMBIE-BRITANNIQUE,1237.1989.2,-119.290,833.8,1989-02,24,-4.35,5,53.84
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,38.27,31,31,-1.0741935483870968,1160899,BRITISH COLUMBIA,31,BC,37,-26.5,0,71.1,52.129,BLUE RIVER A,31,108.1,3,11.6,102.41,1989,31,31,COLOMBIE-BRITANNIQUE,1237.1989.3,-119.290,591.3,1989-03,34.2,0.45,16,64.69
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,7.03,30,30,5.26,1160899,BRITISH COLUMBIA,30,BC,0,-9.3,0,41.1,52.129,BLUE RIVER A,30,188.3,4,24,153.22,1989,30,30,COLOMBIE-BRITANNIQUE,1237.1989.4,-119.290,382.2,1989-04,28.1,5.15,9,58.7
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,0.35,31,31,10.40967741935484,1160899,BRITISH COLUMBIA,31,BC,0,-3,0,80.9,52.129,BLUE RIVER A,31,198.1,5,24.9,195.5,1989,31,31,COLOMBIE-BRITANNIQUE,1237.1989.5,-119.290,235.3,1989-05,0,10.23,13,75.83
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,30,30,14.74,1160899,BRITISH COLUMBIA,30,BC,0,2.9,0.4,112.6,52.129,BLUE RIVER A,30,215.6,6,30.6,191.28,1989,30,30,COLOMBIE-BRITANNIQUE,1237.1989.6,-119.290,98.2,1989-06,0,14.03,17,98.79
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,31,31,17.04193548387097,1160899,BRITISH COLUMBIA,31,BC,0,4,24.1,83.9,52.129,BLUE RIVER A,31,230,7,32.6,216.57,1989,31,31,COLOMBIE-BRITANNIQUE,1237.1989.7,-119.290,53.8,1989-07,0,16.42,15,107.31
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,31,31,15.335483870967742,1160899,BRITISH COLUMBIA,31,BC,0,3.9,13,132.1,52.129,BLUE RIVER A,31,143.4,8,32,216.22,1989,31,31,COLOMBIE-BRITANNIQUE,1237.1989.8,-119.290,95.6,1989-08,0,15.96,18,82.4
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,0.04,30,30,11.483333333333333,1160899,BRITISH COLUMBIA,30,BC,0,-1.4,0,28.1,52.129,BLUE RIVER A,30,163.9,9,26.2,161.28,1989,30,30,COLOMBIE-BRITANNIQUE,1237.1989.9,-119.290,195.5,1989-09,0,11.04,9,71.32
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,9.95,31,31,5.519354838709678,1160899,BRITISH COLUMBIA,31,BC,,-6,0,87.6,52.129,BLUE RIVER A,31,85.6,10,19,82.01,1989,31,31,COLOMBIE-BRITANNIQUE,1237.1989.10,-119.290,386.9,1989-10,6.2,4.52,16,102.51
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,82.38,30,30,-1.2233333333333334,1160899,BRITISH COLUMBIA,30,BC,33,-13.8,0,146.6,52.129,BLUE RIVER A,30,31.1,11,10.7,33.54,1989,30,30,COLOMBIE-BRITANNIQUE,1237.1989.11,-119.290,576.7,1989-11,118.1,-1.85,19,115.2
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,103.38,31,31,-4.422580645161291,1160899,BRITISH COLUMBIA,31,BC,43,-20.9,0,75.6,52.129,BLUE RIVER A,31,12.8,12,5,29.47,1989,31,31,COLOMBIE-BRITANNIQUE,1237.1989.12,-119.290,695.1,1989-12,61.7,-7.14,12,88.41
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,113.47,31,31,-5.541935483870968,1160899,BRITISH COLUMBIA,31,BC,88,-25,0,136.8,52.129,BLUE RIVER A,31,38.7,1,5.1,39.3,1990,31,31,COLOMBIE-BRITANNIQUE,1237.1990.1,-119.290,729.8,1990-01,175.2,-7.25,18,105.43
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,49.53,28,28,-7.003571428571429,1160899,BRITISH COLUMBIA,28,BC,95,-33.7,0,56,52.129,BLUE RIVER A,28,71.1,2,7.6,62.98,1990,28,28,COLOMBIE-BRITANNIQUE,1237.1990.2,-119.290,700.1,1990-02,72,-4.35,10,53.84
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,38.27,31,31,0.7,1160899,BRITISH COLUMBIA,31,BC,49,-16.7,0,42.9,52.129,BLUE RIVER A,31,128.7,3,17.2,102.41,1990,31,31,COLOMBIE-BRITANNIQUE,1237.1990.3,-119.290,536.3,1990-03,26.4,0.45,5,64.69
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,7.03,30,30,6.1466666666666665,1160899,BRITISH COLUMBIA,30,BC,0,-9.5,0,32.5,52.129,BLUE RIVER A,30,170.8,4,19,153.22,1990,30,30,COLOMBIE-BRITANNIQUE,1237.1990.4,-119.290,355.6,1990-04,0,5.15,11,58.7
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,0.35,31,31,10.22258064516129,1160899,BRITISH COLUMBIA,31,BC,0,-3.2,0,63.4,52.129,BLUE RIVER A,31,171.3,5,25.6,195.5,1990,31,31,COLOMBIE-BRITANNIQUE,1237.1990.5,-119.290,241.1,1990-05,0,10.23,15,75.83
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,30,30,13.623333333333333,1160899,BRITISH COLUMBIA,30,BC,0,2.9,1.1,108.9,52.129,BLUE RIVER A,30,145.2,6,29.2,191.28,1990,30,30,COLOMBIE-BRITANNIQUE,1237.1990.6,-119.290,132.4,1990-06,0,14.03,22,98.79
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,31,31,17.63225806451613,1160899,BRITISH COLUMBIA,31,BC,0,2.5,25.1,56.2,52.129,BLUE RIVER A,31,267.3,7,35.1,216.57,1990,31,31,COLOMBIE-BRITANNIQUE,1237.1990.7,-119.290,36.5,1990-07,0,16.42,9,107.31
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,,31,31,17.787096774193547,1160899,BRITISH COLUMBIA,31,BC,0,3.8,46.5,82.3,52.129,BLUE RIVER A,31,228.8,8,35.8,216.22,1990,31,31,COLOMBIE-BRITANNIQUE,1237.1990.8,-119.290,53.1,1990-08,0,15.96,9,82.4
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,0.04,30,30,12.68,1160899,BRITISH COLUMBIA,30,BC,0,-5.6,0,6,52.129,BLUE RIVER A,30,217.4,9,28.7,161.28,1990,30,30,COLOMBIE-BRITANNIQUE,1237.1990.9,-119.290,159.6,1990-09,0,11.04,3,71.32
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,9.95,31,31,3.725806451612903,1160899,BRITISH COLUMBIA,31,BC,0,-6.3,0,145.1,52.129,BLUE RIVER A,31,53,10,18.3,82.01,1990,31,31,COLOMBIE-BRITANNIQUE,1237.1990.10,-119.290,442.5,1990-10,10.2,4.52,19,102.51
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,82.38,30,30,-1.36,1160899,BRITISH COLUMBIA,30,BC,20,-14.5,0,148.1,52.129,BLUE RIVER A,30,29.9,11,9.4,33.54,1990,30,30,COLOMBIE-BRITANNIQUE,1237.1990.11,-119.290,580.8,1990-11,125.1,-1.85,21,115.2
-119.28952777777778,52.12902777777778,2014-07-31 11:48:47,103.38,31,31,-11.370967741935484,1160899,BRITISH COLUMBIA,31,BC,,-42.6,0,118.6,52.129,BLUE RIVER A,31,33.3,12,5.4,29.47,1990,31,31,COLOMBIE-BRITANNIQUE,1237.1990.12,-119.290,910.5,1990-12,169.8,-7.14,18,88.41
-119.28952777777778,52.12902777777778,2023-07-18 10:38:20,113.47,31,31,-14.006451612903225,1160899,BRITISH COLUMBIA,31,BC,75,-43.8,0,51.9,52.129,BLUE RIVER A,31,70.6,1,4.6,39.3,1991,31,31,COLOMBIE-BRITANNIQUE,1237.1991.1,-119.290,992.2,1991-01,50.6,-7.25,8,105.43
-119.28952777777778,52.12902777777778,2023-07-18 11:25:38,49.53,28,28,1.167857142857143,1160899,BRITISH COLUMBIA,28,BC,44,-9.5,0,69.1,52.129,BLUE RIVER A,28,57.8,2,10.9,62.98,1991,28,28,COLOMBIE-BRITANNIQUE,1237.1991.2,-119.290,471.3,1991-02,13.2,-4.35,17,53.84
-119.28952777777778,52.12902777777778,2023-07-18 10:47:12,38.27,31,31,-1.267741935483871,1160899,BRITISH COLUMBIA,31,BC,35,-18.5,0,54.6,52.129,BLUE RIVER A,31,100.9,3,16.3,102.41,1991,31,31,COLOMBIE-BRITANNIQUE,1237.1991.3,-119.290,597.3,1991-03,58.2,0.45,9,64.69
-119.28952777777778,52.12902777777778,2023-07-18 11:03:18,7.03,30,30,5.556666666666667,1160899,BRITISH COLUMBIA,30,BC,0,-6.8,0,42,52.129,BLUE RIVER A,30,180,4,22.2,153.22,1991,30,30,COLOMBIE-BRITANNIQUE,1237.1991.4,-119.290,373.3,1991-04,11.6,5.15,10,58.7
-119.28952777777778,52.12902777777778,2023-07-18 11:25:39,0.35,31,31,10.522580645161291,1160899,BRITISH COLUMBIA,31,BC,0,-5.5,0,54.4,52.129,BLUE RIVER A,31,194.1,5,27.3,195.5,1991,31,31,COLOMBIE-BRITANNIQUE,1237.1991.5,-119.290,231.8,1991-05,0,10.23,13,75.83
-119.28952777777778,52.12902777777778,2023-07-18 11:25:39,,30,30,13.476666666666667,1160899,BRITISH COLUMBIA,30,BC,0,-0.5,0,84,52.129,BLUE RIVER A,30,156.1,6,27.2,191.28,1991,30,30,COLOMBIE-BRITANNIQUE,1237.1991.6,-119.290,135.7,1991-06,0,14.03,13,98.79
-119.28952777777778,52.12902777777778,2023-07-18 10:55:03,,31,31,16.016129032258064,1160899,BRITISH COLUMBIA,31,BC,0,1.9,6.5,152,52.129,BLUE RIVER A,31,213.2,7,33,216.57,1991,31,31,COLOMBIE-BRITANNIQUE,1237.1991.7,-119.290,68,1991-07,0,16.42,17,107.31
-119.28952777777778,52.12902777777778,2023-07-18 11:33:46,,31,31,16.996774193548386,1160899,BRITISH COLUMBIA,31,BC,0,5.5,31.2,144.8,52.129,BLUE RIVER A,31,195.7,8,33.5,216.22,1991,31,31,COLOMBIE-BRITANNIQUE,1237.1991.8,-119.290,62.3,1991-08,0,15.96,15,82.4
-119.28952777777778,52.12902777777778,2023-07-18 11:25:39,0.04,30,30,12.3,1160899,BRITISH COLUMBIA,30,BC,0,-2.8,0,15.4,52.129,BLUE RIVER A,30,177.5,9,26,161.28,1991,30,30,COLOMBIE-BRITANNIQUE,1237.1991.9,-119.290,171,1991-09,0,11.04,4,71.32
-119.28952777777778,52.12902777777778,2023-07-18 11:03:18,9.95,31,31,2.770967741935484,1160899,BRITISH COLUMBIA,31,BC,4,-18.8,0,46.8,52.129,BLUE RIVER A,31,121.3,10,21.5,82.01,1991,31,31,COLOMBIE-BRITANNIQUE,1237.1991.10,-119.290,472.1,1991-10,9.1,4.52,6,102.51
-119.28952777777778,52.12902777777778,2023-07-18 11:11:40,82.38,30,30,-1.1933333333333334,1160899,BRITISH COLUMBIA,30,BC,46,-20.6,0,190.1,52.129,BLUE RIVER A,30,33.4,11,7.7,33.54,1991,30,30,COLOMBIE-BRITANNIQUE,1237.1991.11,-119.290,575.8,1991-11,85.5,-1.85,21,115.2
-119.28952777777778,52.12902777777778,2023-07-18 11:33:46,103.38,31,31,-3.5064516129032257,1160899,BRITISH COLUMBIA,31,BC,54,-18.2,0,66.3,52.129,BLUE RIVER A,31,12.2,12,4.6,29.47,1991,31,31,COLOMBIE-BRITANNIQUE,1237.1991.12,-119.290,666.7,1991-12,76.5,-7.14,12,88.41
-119.28952777777778,52.12902777777778,2023-07-18 10:56:23,113.47,31,31,-2.9870967741935486,1160899,BRITISH COLUMBIA,31,BC,95,-16.1,0,155.2,52.129,BLUE RIVER A,31,12.8,1,3,39.3,1992,31,31,COLOMBIE-BRITANNIQUE,1237.1992.1,-119.290,650.6,1992-01,107.4,-7.25,20,105.43
-119.28952777777778,52.12902777777778,2023-07-18 11:19:38,49.53,29,29,-0.596551724137931,1160899,BRITISH COLUMBIA,29,BC,77,-11.6,0,29.6,52.129,BLUE RIVER A,29,35,2,9.7,62.98,1992,29,29,COLOMBIE-BRITANNIQUE,1237.1992.2,-119.290,539.3,1992-02,24.4,-4.35,9,53.84
-119.28952777777778,52.12902777777778,2023-07-18 11:26:27,38.27,31,31,3.606451612903226,1160899,BRITISH COLUMBIA,31,BC,18,-9.3,0,25,52.129,BLUE RIVER A,31,152.8,3,18,102.41,1992,31,31,COLOMBIE-BRITANNIQUE,1237.1992.3,-119.290,446.2,1992-03,1.2,0.45,8,64.69
-119.28952777777778,52.12902777777778,2023-07-18 11:19:38,7.03,30,30,6.1,1160899,BRITISH COLUMBIA,30,BC,0,-10.1,0,76.4,52.129,BLUE RIVER A,30,137.1,4,21,153.22,1992,30,30,COLOMBIE-BRITANNIQUE,1237.1992.4,-119.290,357,1992-04,8.2,5.15,13,58.7
-119.28952777777778,52.12902777777778,2023-07-18 11:19:39,0.35,31,31,11.029032258064516,1160899,BRITISH COLUMBIA,31,BC,0,-3.6,0,58.7,52.129,BLUE RIVER A,31,207,5,29,195.5,1992,31,31,COLOMBIE-BRITANNIQUE,1237.1992.5,-119.290,216.1,1992-05,0,10.23,11,75.83
-119.28952777777778,52.12902777777778,2023-07-18 10:39:19,,30,30,17.133333333333333,1160899,BRITISH COLUMBIA,30,BC,0,-0.5,24.2,42.1,52.129,BLUE RIVER A,30,252.4,6,34,191.28,1992,30,30,COLOMBIE-BRITANNIQUE,1237.1992.6,-119.290,50.2,1992-06,0,14.03,6,98.79
-119.28952777777778,52.12902777777778,2023-07-18 10:56:24,,31,31,16.887096774193548,1160899,BRITISH COLUMBIA,31,BC,0,2.8,15.3,57.8,52.129,BLUE RIVER A,31,224.2,7,34,216.57,1992,31,31,COLOMBIE-BRITANNIQUE,1237.1992.7,-119.290,49.8,1992-07,0,16.42,12,107.31
-119.28952777777778,52.12902777777778,2023-07-18 10:56:22,,31,31,15.8,1160899,BRITISH COLUMBIA,31,BC,0,-3.5,22.8,82.2,52.129,BLUE RIVER A,31,237.4,8,35,216.22,1992,31,31,COLOMBIE-BRITANNIQUE,1237.1992.8,-119.290,91,1992-08,0,15.96,9,82.4
-119.28952777777778,52.12902777777778,2023-07-18 10:47:55,0.04,30,30,8.813333333333333,1160899,BRITISH COLUMBIA,30,BC,0,-4.5,0,105.6,52.129,BLUE RIVER A,30,89.2,9,25.4,161.28,1992,30,30,COLOMBIE-BRITANNIQUE,1237.1992.9,-119.290,275.6,1992-09,1,11.04,13,71.32
-119.28952777777778,52.12902777777778,2023-07-18 11:12:43,9.95,31,31,4.541935483870968,1160899,BRITISH COLUMBIA,31,BC,0,-9,0,91.3,52.129,BLUE RIVER A,31,70.6,10,24,82.01,1992,31,31,COLOMBIE-BRITANNIQUE,1237.1992.10,-119.290,417.2,1992-10,8.9,4.52,21,102.51
-119.28952777777778,52.12902777777778,2023-07-18 11:26:25,82.38,30,30,-1.3633333333333333,1160899,BRITISH COLUMBIA,30,BC,41,-15.6,0,109.2,52.129,BLUE RIVER A,30,29.2,11,8.3,33.54,1992,30,30,COLOMBIE-BRITANNIQUE,1237.1992.11,-119.290,580.9,1992-11,113.1,-1.85,15,115.2
-119.28952777777778,52.12902777777778,2023-07-18 11:04:27,103.38,31,31,-10.374193548387098,1160899,BRITISH COLUMBIA,31,BC,35,-25.2,0,76.4,52.129,BLUE RIVER A,31,31.1,12,2.3,29.47,1992,31,31,COLOMBIE-BRITANNIQUE,1237.1992.12,-119.290,879.6,1992-12,134.4,-7.14,14,88.41
-119.28952777777778,52.12902777777778,2023-07-18 10:46:16,113.47,31,31,-13.583870967741936,1160899,BRITISH COLUMBIA,31,BC,58,-33,0,50,52.129,BLUE RIVER A,31,74.1,1,5.2,39.3,1993,31,31,COLOMBIE-BRITANNIQUE,1237.1993.1,-119.290,979.1,1993-01,62.8,-7.25,6,105.43
-119.28952777777778,52.12902777777778,2023-07-18 11:24:54,49.53,28,28,-6.046428571428572,1160899,BRITISH COLUMBIA,28,BC,44,-28.7,0,5.8,52.129,BLUE RIVER A,28,95.6,2,6,62.98,1993,28,28,COLOMBIE-BRITANNIQUE,1237.1993.2,-119.290,673.3,1993-02,7.2,-4.35,1,53.84
-119.28952777777778,52.12902777777778,2023-07-18 11:24:54,38.27,31,31,-0.9774193548387097,1160899,BRITISH COLUMBIA,31,BC,6,-19.6,0,92.5,52.129,BLUE RIVER A,31,107.3,3,12.2,102.41,1993,31,31,COLOMBIE-BRITANNIQUE,1237.1993.3,-119.290,588.3,1993-03,54.8,0.45,12,64.69
-119.28952777777778,52.12902777777778,2023-07-18 10:53:56,7.03,30,30,5.866666666666666,1160899,BRITISH COLUMBIA,30,BC,0,-8.3,0,66.8,52.129,BLUE RIVER A,30,115.2,4,17,153.22,1993,30,30,COLOMBIE-BRITANNIQUE,1237.1993.4,-119.290,364,1993-04,4.8,5.15,14,58.7
-119.28952777777778,52.12902777777778,2023-07-18 11:32:54,0.35,31,31,13.203225806451613,1160899,BRITISH COLUMBIA,31,BC,0,-4.5,1.6,64.6,52.129,BLUE RIVER A,31,246.6,5,31.9,195.5,1993,31,31,COLOMBIE-BRITANNIQUE,1237.1993.5,-119.290,150.3,1993-05,0,10.23,12,75.83
-119.28952777777778,52.12902777777778,2023-07-18 11:10:41,,30,30,13.87,1160899,BRITISH COLUMBIA,30,BC,0,2.1,0,113.4,52.129,BLUE RIVER A,30,165.6,6,28.2,191.28,1993,30,30,COLOMBIE-BRITANNIQUE,1237.1993.6,-119.290,123.9,1993-06,0,14.03,19,98.79
-119.28952777777778,52.12902777777778,2023-07-18 11:10:41,,31,31,14.62258064516129,1160899,BRITISH COLUMBIA,31,BC,0,2.8,0,133.4,52.129,BLUE RIVER A,31,163.6,7,25.5,216.57,1993,31,31,COLOMBIE-BRITANNIQUE,1237.1993.7,-119.290,104.7,1993-07,0,16.42,22,107.31
-119.28952777777778,52.12902777777778,2023-07-18 11:18:25,,31,31,15.35483870967742,1160899,BRITISH COLUMBIA,31,BC,0,2.6,5.7,101.3,52.129,BLUE RIVER A,31,199.1,8,31,216.22,1993,31,31,COLOMBIE-BRITANNIQUE,1237.1993.8,-119.290,87.7,1993-08,0,15.96,13,82.4
-119.28952777777778,52.12902777777778,2023-07-18 10:53:58,0.04,30,30,11.563333333333333,1160899,BRITISH COLUMBIA,30,BC,0,-5.1,0,9.4,52.129,BLUE RIVER A,30,223.3,9,28.9,161.28,1993,30,30,COLOMBIE-BRITANNIQUE,1237.1993.9,-119.290,193.1,1993-09,0,11.04,2,71.32
-119.28952777777778,52.12902777777778,2023-07-18 10:46:16,9.95,31,31,5.448387096774193,1160899,BRITISH COLUMBIA,31,BC,0,-3.6,0,76.2,52.129,BLUE RIVER A,31,99.5,10,23.3,82.01,1993,31,31,COLOMBIE-BRITANNIQUE,1237.1993.10,-119.290,389.1,1993-10,0,4.52,11,102.51
-119.28952777777778,52.12902777777778,2023-07-18 11:32:54,82.38,30,30,-3.8233333333333333,1160899,BRITISH COLUMBIA,30,BC,29,-27.3,0,99.4,52.129,BLUE RIVER A,30,46.1,11,8,33.54,1993,30,30,COLOMBIE-BRITANNIQUE,1237.1993.11,-119.290,654.7,1993-11,84.2,-1.85,12,115.2
-119.28952777777778,52.12902777777778,2023-07-18 11:10:39,103.38,31,31,-4.167741935483871,1160899,BRITISH COLUMBIA,31,BC,63,-18.2,0,92.1,52.129,BLUE RIVER A,31,12.2,12,7.8,29.47,1993,31,31,COLOMBIE-BRITANNIQUE,1237.1993.12,-119.290,687.2,1993-12,90.1,-7.14,15,88.41
-119.28952777777778,52.12902777777778,2023-07-18 11:00:11,113.47,31,31,-2.9612903225806453,1160899,BRITISH COLUMBIA,31,BC,64,-16.5,0,107.5,52.129,BLUE RIVER A,31,25.2,1,3.6,39.3,1994,31,31,COLOMBIE-BRITANNIQUE,1237.1994.1,-119.290,649.8,1994-01,120.7,-7.25,15,105.43
-119.28952777777778,52.12902777777778,2023-07-18 10:34:29,49.53,28,28,-7.746428571428571,1160899,BRITISH COLUMBIA,28,BC,100,-30.6,0,100.1,52.129,BLUE RIVER A,28,42.5,2,7.6,62.98,1994,28,28,COLOMBIE-BRITANNIQUE,1237.1994.2,-119.290,720.9,1994-02,103.5,-4.35,17,53.84
